OSU 80 Ton Compressor Load Stand
J Singleton
Measured on:
Wednesday, February 6, 2019
6:57:10 PM

1
Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
psia,F,psia,F,lbm/min,lbm/min,Hz,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz,,,,
41.210527,51.048331,138.663172,150.412915,45.237854,43.449180,59.799325,12.706222,136.116885,1.243568,50.084493,41.737817,148.741683,138.106460,145.456442,137.207768,82.974091,136.667689,0.002028,0.015013,32.000000,-237.300558,137.325378,0.383701,13.536642,0.649946,192413.967125,0.901569,20.611026,15.918263,3.359416,68.485533,75.111281,87.602241,10.000000,47.128970,45.700000,49.519844,22.556962,13.008761
41.180812,50.982226,138.756813,150.458328,45.087012,43.428623,59.693247,12.705973,136.173885,0.794449,49.960910,41.705970,148.776239,138.155983,145.475137,137.257337,82.972616,136.721744,0.002029,0.015018,32.000000,-237.300721,137.406477,0.238867,13.551379,0.650339,192212.997447,0.901478,20.582065,15.946599,3.362398,68.481875,75.105330,87.599195,10.000000,47.146336,45.700000,49.495015,22.556962,13.000408
41.146072,50.901173,138.745788,150.513754,45.091206,43.403990,59.791475,12.707399,136.231618,0.769615,49.833200,41.666429,148.816274,138.212234,145.495608,137.315647,82.969741,136.783900,0.002061,0.015040,32.000000,-237.299235,137.460848,0.234534,13.564232,0.649771,192053.358578,0.901052,20.535844,15.979800,3.364751,68.475662,75.096411,87.592890,10.000000,47.161806,45.700000,49.470698,22.556962,12.989812
41.118490,50.841287,138.840340,150.561352,44.993688,43.383311,59.792691,12.708477,136.276625,0.769776,49.750383,41.635830,148.852484,138.257619,145.514201,137.355991,82.967246,136.830402,0.002047,0.015046,32.000000,-237.298197,137.506795,0.234926,13.577281,0.649458,191936.504155,0.902778,20.505323,16.007319,3.369453,68.470968,75.088337,87.587103,10.000000,47.209939,45.700000,49.455920,22.556962,12.981802
41.089278,50.780340,138.878115,150.619633,44.835444,43.358883,59.779254,12.709134,136.328790,0.769389,49.654088,41.604396,148.897346,138.303746,145.536307,137.409976,82.964787,136.880132,0.002023,0.015058,32.000000,-237.297676,137.554729,0.234302,13.591494,0.648812,191796.170236,0.901419,20.465897,16.040131,3.372030,68.466392,75.078018,87.579893,10.000000,47.211545,45.700000,49.437848,22.556962,12.973877
41.060254,50.732144,138.921555,150.668641,44.531109,43.338160,59.800381,12.709139,136.367033,0.769363,49.581102,41.572888,148.936629,138.342292,145.556726,137.447374,82.962961,136.920194,0.002020,0.015024,32.000000,-237.297603,137.591777,0.234463,13.606937,0.648555,191682.244234,0.901487,20.439081,16.065019,3.376591,68.464115,75.068996,87.573184,10.000000,47.254608,45.700000,49.428296,22.556962,12.967714
41.025158,50.679204,138.958149,150.726798,44.869011,43.309404,59.800682,12.708870,136.405104,0.903555,49.512458,41.532625,148.984571,138.379416,145.581361,137.486206,82.960470,136.960223,0.002029,0.014998,32.000000,-237.297914,137.749705,0.279549,13.602714,0.647995,191551.984857,0.901735,20.413178,16.091418,3.379911,68.461540,75.058418,87.566366,10.000000,47.264311,45.700000,49.426489,22.556962,12.960775
40.989016,50.641472,139.019414,150.776020,45.035668,43.268769,59.782028,12.708559,136.441795,0.600793,49.471469,41.493140,149.024435,138.404201,145.601832,137.514919,82.957504,136.991448,0.002045,0.014992,32.000000,-237.298144,137.901233,0.166639,13.601419,0.647470,191444.155583,0.901564,20.399817,16.112524,3.383358,68.458992,75.048374,87.562228,10.000000,47.309346,45.700000,49.435153,22.556962,12.955886
40.949525,50.607983,139.102601,150.835959,44.849836,43.227990,59.802330,12.707617,136.470769,0.505776,49.439390,41.450852,149.072177,138.429179,145.626102,137.545465,82.953324,137.020847,0.002020,0.014997,32.000000,-237.299070,137.926328,0.147555,13.580031,0.647820,191300.678193,0.901673,20.389026,16.134274,3.387145,68.452762,75.035443,87.559709,10.000000,47.368416,45.700000,49.451599,22.556962,12.951479
40.918900,50.587828,139.106318,150.886142,44.507464,43.199430,59.771798,12.707065,136.490447,0.505907,49.419614,41.416946,149.112808,138.446052,145.648246,137.566274,82.949982,137.039280,0.002020,0.014994,32.000000,-237.299751,137.941538,0.147529,13.585726,0.647983,191114.012947,0.901882,20.394730,16.152262,3.391626,68.448138,75.024498,87.559972,10.000000,47.380253,45.700000,49.465322,22.556962,12.949010
40.883392,50.568284,139.138262,150.945660,44.648665,43.162824,59.831701,12.706730,136.503740,0.505813,49.410819,41.378944,149.162014,138.460532,145.672564,137.582099,82.945802,137.055972,0.002034,0.014983,32.000000,-237.300320,137.957792,0.147494,13.605036,0.649257,190930.959210,0.901590,20.408733,16.170582,3.396928,68.444094,75.011082,87.560615,10.000000,47.392802,45.700000,49.487447,22.556962,12.946733
40.846948,50.557921,139.097323,150.994716,44.453883,43.121976,59.757151,12.705996,136.514783,0.506056,49.424412,41.343588,149.203265,138.467005,145.694543,137.589224,82.943260,137.062021,0.002060,0.014941,32.000000,-237.301095,137.962857,0.147513,13.598858,0.648990,190805.631229,0.902139,20.425433,16.182790,3.399562,68.441288,75.001476,87.561921,10.000000,47.395386,45.700000,49.515865,22.556962,12.945692
40.801312,50.556626,139.218047,151.053331,44.500999,43.073297,59.838137,12.704439,136.516586,0.505526,49.476677,41.299872,149.251530,138.462799,145.720227,137.590320,82.939805,137.064992,0.002026,0.014901,32.000000,-237.302583,137.959861,0.147598,13.576262,0.648145,190647.156084,0.901275,20.448647,16.194997,3.403295,68.437472,74.988442,87.563656,10.000000,47.443788,45.700000,49.562831,22.556962,12.945871
40.769363,50.570100,139.181071,151.103080,44.940477,43.032794,59.788318,12.704651,136.515390,0.505788,49.520297,41.269648,149.292590,138.459422,145.741639,137.586302,82.937053,137.059856,0.002023,0.014921,32.000000,-237.302417,137.953183,0.147595,13.567504,0.648198,190474.025231,0.902393,20.482198,16.200446,3.405330,68.434293,74.977823,87.564217,10.000000,47.462068,45.700000,49.601125,22.556962,12.947936
40.736759,50.590693,139.092563,151.162100,45.184808,42.988303,59.779388,12.704025,136.507371,0.505501,49.568767,41.239325,149.342677,138.448351,145.769256,137.579741,82.932815,137.053521,0.002023,0.014910,32.000000,-237.303071,137.943750,0.147598,13.577978,0.649703,190274.565048,0.901243,20.535937,16.205331,3.412097,68.431126,74.963799,87.563985,10.000000,47.415220,45.700000,49.646603,22.556962,12.951572
40.709588,50.606911,139.036471,151.209456,45.308735,42.968286,59.757421,12.703018,136.496713,0.505763,49.593171,41.211683,149.384131,138.435933,145.792642,137.566264,82.928713,137.045196,0.002049,0.014898,32.000000,-237.304030,137.931606,0.147594,13.587816,0.649871,190114.563954,0.901943,20.587968,16.205613,3.413864,68.429668,74.952346,87.564954,10.000000,47.387471,45.700000,49.686168,22.556962,12.954523
40.676430,50.617040,138.991305,151.262689,45.540580,42.935690,59.790732,12.702155,136.482075,0.505447,49.626597,41.175529,149.433610,138.418885,145.821922,137.549293,82.924951,137.031238,0.002017,0.014900,32.000000,-237.304726,137.916268,0.147557,13.591947,0.648890,189942.184957,0.901975,20.647931,16.206805,3.414424,68.427370,74.938407,87.567890,10.000000,47.363488,45.700000,49.741124,22.556962,12.956954
40.645786,50.627905,138.994392,151.305924,45.632582,42.915361,59.853319,12.701844,136.464683,0.505765,49.674126,41.149557,149.473314,138.402403,145.847660,137.528650,82.921402,137.016085,0.002014,0.014912,32.000000,-237.304878,137.898481,0.147562,13.609039,0.648336,189873.916850,0.902577,20.696977,16.206904,3.415325,68.423837,74.926251,87.571260,10.000000,47.357515,45.700000,49.794020,22.556962,12.958949
40.611258,50.652259,138.979641,151.357833,46.262792,42.891152,59.806635,12.702911,136.445051,0.505641,49.749349,41.115994,149.520891,138.381262,145.876068,137.507944,82.916963,136.996850,0.002012,0.014913,32.000000,-237.303906,137.878169,0.147573,13.611656,0.647994,189748.207102,0.902210,20.747192,16.203954,3.416999,68.422167,74.913061,87.577059,10.000000,47.341657,45.700000,49.861423,22.556962,12.962874
40.587825,50.678935,138.991930,151.400499,46.642788,42.870618,59.782230,12.703154,136.424501,0.505838,49.816708,41.092492,149.559755,138.362492,145.899515,137.485426,82.912984,136.977212,0.002028,0.014921,32.000000,-237.303734,137.857965,0.147605,13.597190,0.647367,189676.041267,0.901601,20.795124,16.200215,3.419651,68.420569,74.900603,87.581393,10.000000,47.370356,45.700000,49.917905,22.556962,12.967204
40.560392,50.715699,139.031277,151.450985,46.930812,42.846116,59.787697,12.701788,136.397064,0.505856,49.879233,41.068116,149.607931,138.336028,145.928289,137.454098,82.909035,136.947129,0.002024,0.014914,32.000000,-237.305260,137.831698,0.147534,13.577197,0.647386,189595.779942,0.902683,20.861272,16.195402,3.422195,68.419688,74.887090,87.588598,10.000000,47.375152,45.700000,49.985949,22.556962,12.973261
40.537666,50.739190,138.965562,151.490678,46.943425,42.826010,59.776086,12.701032,136.372451,0.505684,49.922419,41.047124,149.646533,138.310531,145.952765,137.430418,82.904913,136.918976,0.002021,0.014918,32.000000,-237.306147,137.805729,0.147736,13.564500,0.648208,189529.406460,0.903246,20.916326,16.189934,3.424473,68.419291,74.876351,87.595262,10.000000,47.369962,45.700000,50.046598,22.556962,12.977601
40.505838,50.765018,138.899377,151.536506,46.879245,42.801634,59.856000,12.700214,136.334418,0.505849,49.978389,41.016054,149.691488,138.277953,145.983442,137.391506,82.900010,136.888344,0.002018,0.014913,32.000000,-237.306790,137.771491,0.147729,13.558378,0.649424,189452.110964,0.903395,20.986331,16.179410,3.427760,68.418812,74.863958,87.604147,10.000000,47.326911,45.700000,50.129735,22.556962,12.982230
40.480521,50.790405,138.857446,151.581107,46.921087,42.765069,59.775846,12.698670,136.303079,0.969706,50.031167,40.990799,149.734596,138.240384,146.014516,137.352233,82.894534,136.853725,0.002035,0.014928,32.000000,-237.308280,137.822252,0.304270,13.549772,0.649864,189385.943274,0.903749,21.037369,16.169985,3.428060,68.418573,74.852336,87.612692,10.000000,47.290003,45.700000,50.211458,22.556962,12.986788
40.460060,50.811204,138.808409,151.616455,46.831246,42.740890,59.827474,12.698568,136.283119,0.891404,50.072384,40.970682,149.769027,138.214816,146.039695,137.323791,82.890429,136.826480,0.002055,0.014895,32.000000,-237.308349,137.799821,0.265164,13.533049,0.650061,189305.122470,0.902857,21.101800,16.160146,3.429120,68.418607,74.843058,87.619755,10.000000,47.270988,45.700000,50.280562,22.556962,12.990572
40.436943,50.831609,138.750729,151.649800,46.809393,42.736636,59.781930,12.698954,136.259407,0.516475,50.103489,40.948112,149.803086,138.192303,146.064307,137.295188,82.884946,136.802300,0.002038,0.014910,32.000000,-237.307857,137.602767,0.149335,13.529710,0.650185,189168.796216,0.903967,21.157909,16.148959,3.430229,68.419359,74.833899,87.627156,10.000000,47.231565,45.700000,50.356586,22.556962,12.994314
40.412203,50.850537,138.654019,151.689584,47.311880,42.704116,59.845738,12.698383,136.227088,0.506484,50.121917,40.926567,149.843475,138.161839,146.095660,137.258228,82.880774,136.768233,0.002022,0.014947,32.000000,-237.308400,137.570400,0.147562,13.545289,0.650776,189082.106833,0.903219,21.203550,16.139947,3.430751,68.423203,74.824745,87.635320,10.000000,47.168336,45.700000,50.447635,22.556962,12.998354
40.394042,50.858285,138.587074,151.722229,47.871026,42.675593,59.791795,12.698513,136.202564,0.506244,50.127439,40.912971,149.876472,138.134932,146.121408,137.230000,82.876687,136.741957,0.002022,0.014981,32.000000,-237.308175,137.540046,0.147538,13.555446,0.651035,189085.321180,0.904424,21.252029,16.133788,3.431286,68.426715,74.817248,87.640916,10.000000,47.112398,45.700000,50.525397,22.556962,13.000390
40.375233,50.861169,138.571521,151.759346,47.776854,42.634709,59.776066,12.699068,136.174297,0.506226,50.125336,40.895100,149.915435,138.102832,146.154488,137.201578,82.872641,136.707795,0.002039,0.014968,32.000000,-237.307442,137.508766,0.147818,13.539775,0.649830,188962.242196,0.903415,21.301019,16.121553,3.430994,68.431424,74.809080,87.648875,10.000000,47.093030,45.700000,50.617963,22.556962,13.001942
40.360891,50.860206,138.614895,151.787696,47.924127,42.614314,59.701034,12.699371,136.145595,0.505786,50.125227,40.885607,149.945326,138.078933,146.181331,137.176067,82.867767,136.681986,0.002023,0.014960,32.000000,-237.307082,137.484526,0.147424,13.529497,0.648939,188848.553005,0.904084,21.330844,16.112984,3.430879,68.434327,74.801401,87.654420,10.000000,47.086616,45.700000,50.697194,22.556962,13.002732
