OSU 80 Ton Compressor Load Stand
J Singleton
Measured on:
Tuesday, February 5, 2019
12:15:24 PM

1
Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
psia,F,psia,F,lbm/min,lbm/min,Hz,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz,,,,
59.879201,70.063405,138.511933,141.592599,46.799418,62.946638,59.812350,12.666423,134.300594,1.174198,70.256770,60.478167,140.405256,136.579224,138.242728,135.408703,83.905016,134.620721,0.001909,0.013967,32.000000,-237.340906,135.532505,0.338356,13.659303,0.644237,285372.763727,0.910676,20.288558,14.075838,2.314983,68.047061,75.464302,86.802443,8.100000,54.393796,65.590000,62.003164,24.500000,15.694503
59.891938,70.078599,138.481708,141.581709,46.774286,62.971093,59.804414,12.665938,134.279507,1.174502,70.278556,60.490759,140.399512,136.555823,138.242789,135.384631,83.904988,134.597079,0.001873,0.013940,32.000000,-237.341138,135.514509,0.338407,13.664414,0.644485,285455.489642,0.911575,20.289222,14.066419,2.314405,68.049366,75.466035,86.807578,8.100000,54.360862,65.590000,62.037374,24.500000,15.696764
59.905883,70.092931,138.440249,141.572104,46.761605,62.991375,59.733953,12.666628,134.264126,1.174610,70.294908,60.505503,140.392620,136.536083,138.240769,135.367936,83.902504,134.579197,0.001869,0.013876,32.000000,-237.340420,135.496254,0.337903,13.661480,0.644202,285555.206387,0.910290,20.291894,14.056881,2.313189,68.050227,75.465697,86.807182,8.100000,54.322511,65.590000,62.062798,24.500000,15.698840
59.920380,70.109688,138.390656,141.560193,46.728495,63.015883,59.798704,12.665986,134.239537,1.174390,70.316393,60.522445,140.384224,136.509898,138.237964,135.347749,83.899405,134.551796,0.001869,0.013881,32.000000,-237.341089,135.474293,0.338439,13.663560,0.643885,285674.538378,0.910586,20.295636,14.045384,2.312193,68.051389,75.465817,86.805351,8.100000,54.290147,65.590000,62.089975,24.500000,15.701398
59.932985,70.124138,138.352375,141.549953,46.689090,63.036044,59.687707,12.666527,134.219055,1.184706,70.340249,60.531565,140.378412,136.494326,138.236411,135.324945,83.897581,134.528793,0.001884,0.013863,32.000000,-237.340672,135.453720,0.340796,13.660307,0.643818,285776.577477,0.911752,20.297432,14.039153,2.310963,68.052721,75.465770,86.801210,8.100000,54.255266,65.590000,62.110562,24.500000,15.703535
59.943946,70.145131,138.283878,141.537763,46.735902,63.040149,59.799834,12.666451,134.193668,1.172510,70.378769,60.543434,140.369482,136.471120,138.233496,135.299515,83.894509,134.498931,0.001882,0.013855,32.000000,-237.340649,135.431675,0.336079,13.656581,0.643517,285900.554204,0.910915,20.301159,14.028893,2.309576,68.053121,75.464908,86.792091,8.100000,54.182621,65.590000,62.138750,24.500000,15.706539
59.955677,70.167522,138.286483,141.528214,46.817492,63.039970,59.780451,12.666387,134.172112,1.172569,70.411701,60.555786,140.362124,136.448869,138.229466,135.278920,83.891794,134.477214,0.001877,0.013830,32.000000,-237.340724,135.409457,0.336363,13.656737,0.643506,286001.694806,0.912723,20.304284,14.019500,2.308451,68.053765,75.463575,86.782634,8.100000,54.172061,65.590000,62.158764,24.500000,15.709784
59.970562,70.192093,138.300990,141.519058,46.819364,63.040219,59.478889,12.667660,134.153754,1.172424,70.439860,60.569142,140.355191,136.433678,138.226924,135.260419,83.890213,134.455630,0.001878,0.013839,32.000000,-237.339525,135.388969,0.336310,13.658701,0.643215,286037.855595,0.910937,20.315427,14.008011,2.306886,68.054424,75.462144,86.773397,8.100000,54.155599,65.590000,62.172353,24.500000,15.712756
59.986184,70.217677,138.272478,141.507853,46.815053,63.040453,59.811905,12.667940,134.124615,1.241982,70.467287,60.587479,140.345968,136.414531,138.222031,135.239808,83.887144,134.434282,0.001891,0.013807,32.000000,-237.339209,135.346079,0.364311,13.649970,0.643098,286055.037075,0.911086,20.327280,14.000133,2.306479,68.053825,75.459174,86.761779,8.100000,54.119206,65.590000,62.188644,24.500000,15.912800
