OSU 80 Ton Compressor Load Stand
J Singleton
Measured on:
Wednesday, December 19, 2018
3:22:33 PM
45/100
1
Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
psia,F,psia,F,lbm/min,lbm/min,Hz,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz,,,,
54.952953,65.162180,138.877801,142.529645,62.938914,57.741850,59.244482,12.809519,135.518235,0.893620,65.146955,55.553055,141.351361,137.533777,139.036179,136.434898,78.015551,135.857261,0.001889,-1.904839,32.000000,-237.197260,136.569398,0.261380,13.489876,0.661052,266299.654842,0.914643,19.969190,20.544271,2.527466,68.677382,69.835261,88.299534,100.000000,36.798220,81.580000,36.103123,21.010000,15.309298
54.952920,65.162856,138.846816,142.528541,62.922569,57.742385,59.277648,12.808804,135.523507,0.893412,65.147586,55.555644,141.349783,137.536637,139.034520,136.440164,78.014903,135.857479,0.001917,-1.904796,32.000000,-237.197930,136.576171,0.261221,13.490453,0.660674,266298.023395,0.914452,19.967585,20.544851,2.526758,68.686838,69.833475,88.292706,100.000000,36.776041,81.580000,36.095768,21.010000,15.309675
54.957198,65.163464,138.852266,142.527674,62.902077,57.742521,59.327593,12.808599,135.526060,0.893595,65.148076,55.556992,141.348332,137.540345,139.033203,136.440030,78.014718,135.862230,0.001901,-1.906562,32.000000,-237.198202,136.579736,0.261751,13.493767,0.660990,266297.196916,0.915216,19.966374,20.546935,2.527213,68.693278,69.832891,88.286781,100.000000,36.777744,81.580000,36.087516,21.010000,15.309985
54.958908,65.164182,138.855708,142.526720,62.905725,57.742390,59.305230,12.808052,135.527050,0.893501,65.148968,55.556535,141.347174,137.544419,139.031181,136.442221,78.014633,135.867219,0.001884,-1.909501,32.000000,-237.198780,136.581561,0.261072,13.496370,0.660806,266301.023341,0.914715,19.967081,20.547690,2.526650,68.699688,69.831682,88.277616,100.000000,36.767919,81.580000,36.078239,21.010000,15.310367
54.960982,65.164836,138.909747,142.525853,62.865166,57.742379,59.303847,12.809749,135.527964,0.996784,65.148444,55.558253,141.345093,137.549106,139.029677,136.444255,78.014213,135.872718,0.001884,-1.909536,32.000000,-237.197030,136.560191,0.299935,13.490875,0.660612,266300.763795,0.913870,19.963582,20.550174,2.526553,68.704087,69.830942,88.270095,100.000000,36.802019,81.580000,36.070734,21.010000,15.310687
54.962201,65.165117,138.916379,142.524749,62.804790,57.742553,59.288836,12.809929,135.526627,1.346795,65.148526,55.562672,141.342291,137.553240,139.027075,136.445547,78.013657,135.876394,0.001890,-1.908377,32.000000,-237.196863,136.536504,0.404483,13.496833,0.660477,266300.163461,0.914183,19.962658,20.552673,2.526537,68.707530,69.829209,88.260549,100.000000,36.816847,81.580000,36.062236,21.010000,15.311021
54.963421,65.165378,138.949168,142.523547,62.841063,57.742715,59.328128,12.810453,135.527990,1.354928,65.149308,55.566265,141.341127,137.553525,139.024647,136.447205,78.013368,135.880291,0.001871,-1.908389,32.000000,-237.196380,136.541763,0.403972,13.496266,0.660995,266300.790782,0.914167,19.961321,20.555756,2.527425,68.710380,69.827956,88.253241,100.000000,36.834377,81.580000,36.054853,21.010000,15.311282
54.964350,65.165730,138.969266,142.522239,62.852451,57.743195,59.307424,12.811029,135.532682,1.306343,65.149607,55.565437,141.339268,137.557516,139.021841,136.446854,78.013640,135.884295,0.001852,-1.908187,32.000000,-237.195726,136.556155,0.385956,13.496154,0.660720,266301.834694,0.914380,19.960432,20.558090,2.527489,68.712986,69.826357,88.245767,100.000000,36.843122,81.580000,36.047003,21.010000,15.311613
54.965455,65.165936,138.994552,142.521536,62.891200,57.743208,59.315920,12.811108,135.537847,0.925708,65.150589,55.562938,141.338043,137.555942,139.019732,136.449082,78.013373,135.887775,0.001849,-1.910283,32.000000,-237.195616,136.597702,0.264602,13.497429,0.660900,266302.815341,0.913755,19.959521,20.560265,2.528030,68.716642,69.825536,88.241333,100.000000,36.856858,81.580000,36.039179,21.010000,15.311881
54.966280,65.166057,138.967742,142.520811,62.866278,57.743429,59.291030,12.811875,135.541043,0.893365,65.150038,55.559680,141.335913,137.555339,139.017004,136.454213,78.012398,135.892816,0.001866,-1.910322,32.000000,-237.194806,136.598678,0.259815,13.493166,0.661004,266304.585382,0.914065,19.958982,20.561932,2.528353,68.722079,69.823763,88.238355,100.000000,36.859804,81.580000,36.031669,21.010000,15.312176
