OSU 80 Ton Compressor Load Stand
J Singleton
Measured on:
Thursday, February 7, 2019
3:00:55 PM

1
Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
psia,F,psia,F,lbm/min,lbm/min,Hz,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz,,,,
26.915576,29.980258,138.082478,173.875725,40.624254,28.368419,59.798987,13.005125,136.173884,1.329948,27.989069,27.395559,171.247308,138.412860,165.380150,137.473060,82.750812,137.172460,0.002038,-1.855276,32.000000,-237.001228,137.541463,0.398678,13.356062,0.577997,121170.256536,0.879885,19.572231,16.412206,5.141771,68.923572,74.947622,89.277770,0.000000,37.800340,29.506329,42.465949,18.000000,18.965440
26.931399,29.990337,137.997728,173.841195,40.502499,28.384355,59.781531,13.004604,136.206678,1.329674,27.981291,27.416388,171.216552,138.450175,165.370945,137.511576,82.748286,137.205288,0.002042,-1.855258,32.000000,-237.001674,137.575355,0.398664,13.347753,0.578131,121266.330334,0.879946,19.523103,16.431250,5.134134,68.927964,74.947834,89.270729,0.000000,37.684664,29.506329,42.402249,18.000000,18.966631
26.943874,30.003062,138.079937,173.813221,40.649477,28.392428,59.809326,13.004511,136.241209,1.201745,27.991432,27.433928,171.191440,138.476035,165.363909,137.539853,82.745966,137.234252,0.002082,-1.855221,32.000000,-237.001884,137.645200,0.349861,13.355201,0.577550,121350.351422,0.880363,19.499973,16.445982,5.130207,68.932400,74.949405,89.265717,0.000000,37.692910,29.506329,42.347153,18.000000,18.968386
26.959284,30.021224,138.154530,173.781943,40.505394,28.408469,59.801957,13.005589,136.274645,0.790133,27.998232,27.455349,171.159161,138.509915,165.353861,137.575458,82.741927,137.266022,0.002048,-1.854051,32.000000,-237.000692,137.698767,0.229130,13.365194,0.577776,121419.255088,0.880587,19.483714,16.464282,5.124046,68.935746,74.950089,89.260339,0.000000,37.752380,29.506329,42.281143,18.000000,18.970953
26.974558,30.034955,138.384264,173.757474,40.599169,28.424767,59.788999,13.004342,136.301168,0.775642,27.985266,27.469978,171.132062,138.537809,165.345653,137.604101,82.738595,137.291802,0.002038,-1.854024,32.000000,-237.001985,137.728682,0.228924,13.365296,0.577660,121455.951185,0.880024,19.475680,16.480519,5.124725,68.939262,74.951007,89.256768,0.000000,37.780972,29.506329,42.221020,18.000000,18.973059
26.994078,30.045860,138.311584,173.729084,40.393868,28.449270,59.776975,13.003788,136.337426,0.775538,27.939250,27.490882,171.101899,138.575469,165.334850,137.638330,82.736804,137.324203,0.002038,-1.853979,32.000000,-237.002693,137.764271,0.229166,13.367734,0.577537,121528.962703,0.880136,19.468211,16.499818,5.124562,68.943957,74.952961,89.252917,0.000000,37.795367,29.506329,42.143456,18.000000,18.974769
27.012332,30.048260,138.260649,173.704113,40.272705,28.469638,59.806032,13.005226,136.365604,0.918547,27.871510,27.508532,171.076023,138.609772,165.323842,137.670509,82.734430,137.351829,0.002040,-1.853963,32.000000,-237.001391,137.756693,0.283543,13.367544,0.578252,121601.020742,0.880332,19.456548,16.515530,5.130177,68.949281,74.954573,89.249864,0.000000,37.726596,29.506329,42.074162,18.000000,18.975529
27.029532,30.043371,138.203780,173.673057,40.564360,28.494138,59.766372,13.004231,136.398416,1.546411,27.854883,27.527599,171.045339,138.646454,165.308697,137.711261,82.732989,137.389565,0.002004,-1.853954,32.000000,-237.002400,137.752472,0.477925,13.364818,0.578165,121705.299579,0.880616,19.435015,16.532880,5.123775,68.954918,74.957013,89.247312,0.000000,37.675659,29.506329,41.991725,18.000000,18.974833
27.042888,30.049546,138.348150,173.647792,40.443418,28.498342,59.824850,13.004035,136.429221,1.592399,27.897393,27.539428,171.020528,138.677510,165.294601,137.745214,82.731567,137.422973,0.001997,-1.853936,32.000000,-237.002692,137.786237,0.483244,13.365934,0.578173,121789.692999,0.880192,19.407100,16.548519,5.118427,68.960061,74.958470,89.245857,0.000000,37.746251,29.506329,41.923206,18.000000,18.975426
27.053549,30.069943,138.237860,173.619357,40.593347,28.498347,59.805433,13.002768,136.465368,1.599835,27.965229,27.550348,170.991197,138.712532,165.279684,137.780209,82.730307,137.456316,0.001995,-1.853895,32.000000,-237.004064,137.825492,0.482889,13.376410,0.578362,121889.144086,0.880927,19.373661,16.568074,5.113066,68.965919,74.961007,89.245344,0.000000,37.682771,29.506329,41.843693,18.000000,18.978089
27.064272,30.091309,138.328826,173.597663,40.549756,28.498452,59.787080,13.003391,136.502294,1.606887,28.030133,27.562667,170.968141,138.752806,165.268961,137.819202,82.729826,137.489091,0.002001,-1.853852,32.000000,-237.003530,137.860255,0.483374,13.374767,0.578577,121906.430381,0.879748,19.357674,16.585529,5.115879,68.970914,74.963067,89.246305,0.000000,37.694663,29.506329,41.774370,18.000000,18.981162
27.072502,30.119057,138.474220,173.575516,40.584361,28.498258,59.730147,13.003322,136.542722,1.606850,28.058981,27.572074,170.941819,138.801754,165.255078,137.860529,82.729641,137.529305,0.002040,-1.853798,32.000000,-237.003597,137.902617,0.482900,13.366788,0.577700,121911.383909,0.879711,19.360388,16.602790,5.109786,68.976510,74.965245,89.244900,0.000000,37.753074,29.506329,41.694175,18.000000,18.985377
27.076202,30.132565,138.451140,173.560137,40.078487,28.498195,59.809250,13.003611,136.591342,1.366849,28.055888,27.578220,170.921780,138.840131,165.242407,137.900894,82.730183,137.570089,0.002038,-1.853780,32.000000,-237.003339,137.992744,0.395491,13.382500,0.577878,121916.699171,0.879662,19.363976,16.618994,5.111123,68.981377,74.967254,89.244822,0.000000,37.744718,29.506329,41.628398,18.000000,18.987777
27.076047,30.140707,138.547144,173.544782,40.771555,28.498305,59.778025,13.003839,136.646799,0.820421,28.039751,27.578218,170.901090,138.891546,165.228774,137.953373,82.731381,137.622659,0.002039,-1.852627,32.000000,-237.003261,138.068776,0.228617,13.379087,0.578516,121923.414959,0.880272,19.378079,16.638470,5.114940,68.987734,74.969789,89.245219,0.000000,37.755316,29.506329,41.555729,18.000000,18.989089
27.074085,30.142225,138.397549,173.535560,40.137516,28.498067,59.787274,13.003948,136.690369,0.800928,28.008098,27.574620,170.884547,138.935499,165.218886,137.994588,82.732481,137.666192,0.002046,-1.851479,32.000000,-237.003133,138.111564,0.228671,13.376472,0.577736,121926.808142,0.879008,19.385454,16.657485,5.113389,68.993828,74.971927,89.246301,0.000000,37.690300,29.506329,41.497663,18.000000,18.989680
27.068010,30.139337,138.404023,173.528395,40.549732,28.497959,59.834384,13.003468,136.745541,0.801112,27.974555,27.569939,170.868109,138.986889,165.205715,138.051366,82.734043,137.718860,0.002088,-1.851372,32.000000,-237.003608,138.164665,0.228885,13.391038,0.578156,121929.553628,0.879494,19.393853,16.681492,5.116963,69.000455,74.973865,89.247049,0.000000,37.672341,29.506329,41.431390,18.000000,18.989505
27.062526,30.136890,138.604293,173.525608,39.982766,28.498075,59.814393,13.002254,136.792209,0.801001,27.947915,27.565213,170.855395,139.030171,165.194000,138.099342,82.734749,137.763497,0.002053,-1.851398,32.000000,-237.004919,138.212565,0.228226,13.383943,0.577901,121929.198702,0.879422,19.398623,16.701258,5.111809,69.005450,74.974247,89.248329,0.000000,37.769629,29.506329,41.378471,18.000000,18.989249
