OSU 80 Ton Compressor Load Stand
J Singleton
Measured on:
Thursday, February 7, 2019
12:52:55 PM

1
Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
psia,F,psia,F,lbm/min,lbm/min,Hz,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz,,,,
33.495912,39.724770,138.720183,160.386071,51.300273,35.632127,59.819214,12.771987,136.830222,1.056283,36.772090,34.018971,158.534084,138.932638,154.678630,138.054706,85.433912,137.604769,0.002077,-1.315330,32.000000,-237.234783,138.182545,0.215632,13.513301,0.621964,152789.615643,0.896919,19.192714,13.962697,4.141840,68.675508,77.265210,88.450275,14.371387,56.654152,36.467611,42.952870,22.800000,13.401252
33.499448,39.729025,138.781006,160.368995,52.239883,35.635998,59.789199,12.772247,136.849677,1.056393,36.780272,34.023902,158.514760,138.952103,154.665125,138.072466,85.435208,137.622068,0.002054,-1.318796,32.000000,-237.234491,138.199424,0.215861,13.514731,0.622291,152891.017905,0.897425,19.196943,13.964753,4.138007,68.678674,77.266747,88.448477,14.371387,56.668097,36.467611,42.891014,22.800000,13.401693
33.501752,39.727486,138.902316,160.356174,51.416916,35.656364,59.844731,12.772137,136.866292,1.056445,36.771399,34.027809,158.499527,138.969275,154.657291,138.089301,85.436549,137.637835,0.002055,-1.321704,32.000000,-237.234679,138.217025,0.215834,13.510433,0.622795,152893.145183,0.897248,19.199915,13.970384,4.141406,68.681691,77.269216,88.447796,14.371387,56.769677,36.467611,42.838272,22.800000,13.401289
33.505340,39.722354,138.755166,160.342923,51.145724,35.656443,59.809585,12.772207,136.871190,1.524154,36.743388,34.025774,158.481811,138.993990,154.646740,138.111546,85.438089,137.659701,0.002054,-1.321722,32.000000,-237.234661,138.148731,0.384675,13.512563,0.622952,152909.869196,0.897704,19.199203,13.977380,4.142785,68.684404,77.273382,88.446096,14.371387,56.696597,36.467611,42.774948,22.800000,13.400338
33.507043,39.715187,138.835766,160.333503,51.144935,35.656474,59.791701,12.771627,136.892184,1.774730,36.699797,34.032507,158.468852,139.016830,154.637948,138.130123,85.439157,137.676544,0.002092,-1.324648,32.000000,-237.235279,138.167044,0.457359,13.526256,0.623855,152995.172824,0.897314,19.194429,13.983597,4.146121,68.687193,77.276687,88.444452,14.371387,56.762471,36.467611,42.721945,22.800000,13.399090
33.505679,39.701116,138.897925,160.323890,52.107970,35.640066,59.798714,12.773628,136.923126,1.778264,36.644363,34.034354,158.454562,139.044995,154.628485,138.159532,85.440552,137.709167,0.002066,-1.327552,32.000000,-237.233389,138.195047,0.457396,13.528123,0.623222,152991.467491,0.897728,19.184256,13.992539,4.141285,68.690667,77.280441,88.441314,14.371387,56.730261,36.467611,42.662285,22.800000,13.396887
33.501019,39.689212,139.028981,160.318824,51.949862,35.640249,59.788135,12.774370,136.957774,1.554002,36.624026,34.032040,158.443610,139.066953,154.621311,138.182036,85.440784,137.735635,0.002050,-1.327549,32.000000,-237.232544,138.283601,0.371663,13.526042,0.622809,152987.210337,0.897932,19.174697,13.999542,4.143480,68.693527,77.281890,88.438529,14.371387,56.826104,36.467611,42.615922,22.800000,13.394766
33.490531,39.678575,138.976098,160.316592,50.465461,35.640270,59.791424,12.774892,136.995332,1.065425,36.601747,34.018749,158.432217,139.102985,154.612321,138.212045,85.441523,137.767242,0.002048,-1.327544,32.000000,-237.232080,138.349420,0.216211,13.536920,0.622636,152910.267922,0.897420,19.162543,14.013780,4.145504,68.697389,77.283115,88.433972,14.371387,56.796613,36.467611,42.568144,22.800000,13.392838
33.483368,39.668711,139.025015,160.319325,51.689595,35.629234,59.795449,12.775445,137.021223,1.060440,36.564356,34.012000,158.425251,139.130480,154.604806,138.240041,85.443079,137.793331,0.002047,-1.327523,32.000000,-237.231542,138.378354,0.216644,13.533444,0.623208,152907.161489,0.897690,19.157183,14.026230,4.149993,68.700925,77.283754,88.430029,14.371387,56.813132,36.467611,42.528404,22.800000,13.391269
33.478028,39.647686,139.040136,160.325408,51.112761,35.605073,59.759635,12.775527,137.054080,1.060111,36.489267,34.000929,158.418573,139.163787,154.595280,138.271014,85.444376,137.825440,0.002046,-1.327511,32.000000,-237.231427,138.411426,0.216459,13.534890,0.622681,152905.366451,0.897919,19.161281,14.040632,4.149713,68.704598,77.284779,88.424952,14.371387,56.838361,36.467611,42.477909,22.800000,13.388036
33.470937,39.622565,139.230465,160.331796,50.643066,35.592976,59.807664,12.775989,137.083224,1.060141,36.389653,33.993434,158.416281,139.196333,154.587333,138.299260,85.446262,137.859291,0.002031,-1.327520,32.000000,-237.230915,138.443126,0.216642,13.540782,0.622900,152854.771720,0.897763,19.161482,14.051570,4.152062,68.709046,77.286663,88.422773,14.371387,56.967638,36.467611,42.438825,22.800000,13.384235
33.459095,39.580775,139.220908,160.340450,51.540350,35.568642,59.785608,12.775855,137.118386,1.060153,36.277336,33.974821,158.414377,139.230446,154.577936,138.335264,85.448727,137.896199,0.002029,-1.327554,32.000000,-237.231177,138.482499,0.216661,13.540111,0.622505,152742.673485,0.897798,19.147964,14.065650,4.153176,68.714817,77.287756,88.419708,14.371387,56.999193,36.467611,42.397079,22.800000,13.378023
33.442081,39.548803,139.248749,160.349353,50.558764,35.548297,59.832498,12.774947,137.145435,1.078667,36.233382,33.959676,158.416336,139.257747,154.573237,138.367157,85.450302,137.928626,0.002027,-1.327576,32.000000,-237.232172,138.492900,0.227303,13.544075,0.622699,152680.802477,0.896918,19.132811,14.079972,4.159742,68.720567,77.288167,88.418754,14.371387,57.005134,36.467611,42.370749,22.800000,13.372878
33.425193,39.523228,139.305385,160.364716,50.647840,35.523847,59.780773,12.774802,137.169176,1.642276,36.209100,33.938813,158.417592,139.292649,154.564986,138.405294,85.451060,137.964524,0.002065,-1.327573,32.000000,-237.232252,138.448788,0.419446,13.548595,0.622390,152560.003935,0.896880,19.107669,14.095175,4.160929,68.724681,77.286140,88.416593,14.371387,57.100818,36.467611,42.341320,22.800000,13.368303
33.408921,39.506063,139.409467,160.381733,50.690318,35.503633,59.783046,12.774234,137.194044,1.788931,36.193047,33.920355,158.421054,139.319487,154.558277,138.429882,85.453947,137.993668,0.002038,-1.327612,32.000000,-237.232624,138.473966,0.458577,13.549732,0.622147,152462.646127,0.896080,19.099628,14.109120,4.163878,68.728145,77.285337,88.414920,14.371387,57.105044,36.467611,42.320292,22.800000,13.365336
33.388531,39.482736,139.507725,160.405680,50.454162,35.479477,59.706212,12.774827,137.225429,1.789676,36.145554,33.901283,158.429724,139.352099,154.553359,138.462431,85.456342,138.032276,0.002038,-1.327620,32.000000,-237.231881,138.503396,0.459287,13.551940,0.621909,152351.206230,0.896666,19.097813,14.125539,4.167676,68.732425,77.284683,88.414412,14.371387,57.192360,36.467611,42.298451,22.800000,13.361518
33.372565,39.456076,139.572636,160.428822,49.127050,35.459077,59.806219,12.774680,137.248492,1.789878,36.074015,33.884088,158.438343,139.377952,154.549600,138.487044,85.456882,138.062600,0.002038,-1.327654,32.000000,-237.231795,138.526195,0.458923,13.552422,0.622058,152259.991525,0.896550,19.103551,14.136596,4.172822,68.734589,77.283457,88.414351,14.371387,57.276417,36.467611,42.283239,22.800000,13.357531
33.352523,39.413748,139.689203,160.458123,49.424286,35.436096,59.782561,12.774914,137.279682,1.790107,35.991051,33.861741,158.450356,139.409857,154.547129,138.518290,85.457118,138.096045,0.002079,-1.327627,32.000000,-237.231666,138.556048,0.458910,13.555875,0.622120,152150.860653,0.897627,19.108936,14.152669,4.178313,68.737490,77.281388,88.414583,14.371387,57.317969,36.467611,42.267501,22.800000,13.350913
33.332979,39.380521,139.617044,160.483928,50.466463,35.432047,59.781487,12.774627,137.303336,1.789720,35.950011,33.841690,158.462241,139.433762,154.545175,138.541253,85.457436,138.122597,0.002054,-1.328794,32.000000,-237.232028,138.578696,0.459278,13.555972,0.622150,152056.073892,0.896010,19.104767,14.166632,4.182257,68.740418,77.279190,88.414611,14.371387,57.346160,36.467611,42.260227,22.800000,13.345412
33.307712,39.350545,139.670608,160.517592,49.606297,35.432314,59.791082,12.774210,137.326150,1.789624,35.933434,33.817482,158.478115,139.459041,154.545124,138.570690,85.458770,138.147090,0.002042,-1.332341,32.000000,-237.232557,138.603731,0.458553,13.556726,0.622194,151944.795215,0.896264,19.090687,14.182389,4.188265,68.745200,77.276665,88.413679,14.371387,57.387338,36.467611,42.258148,22.800000,13.340084
33.286319,39.330814,139.526875,160.547501,49.283549,35.411891,59.782314,12.772497,137.343100,1.789968,35.940984,33.795494,158.493758,139.477543,154.545936,138.587714,85.459971,138.167578,0.002042,-1.334550,32.000000,-237.234204,138.620498,0.458912,13.563832,0.622135,151918.302033,0.896665,19.085014,14.194765,4.188556,68.748783,77.274106,88.413733,14.371387,57.317122,36.467611,42.259704,22.800000,13.336476
33.261402,39.308586,139.564231,160.585179,48.229354,35.407479,59.790598,12.771717,137.372031,1.439887,35.930892,33.771731,158.515981,139.495736,154.545421,138.606186,85.462092,138.184983,0.002040,-1.338041,32.000000,-237.234831,138.712678,0.329315,13.562499,0.622614,151912.922741,0.897189,19.090681,14.205140,4.193341,68.752424,77.269188,88.414640,14.371387,57.336129,36.467611,42.263982,22.800000,13.332598
33.239496,39.285605,139.550920,160.616455,48.902313,35.399267,59.804440,12.771914,137.386169,1.074494,35.918743,33.746248,158.535035,139.507412,154.546136,138.622966,85.463606,138.199892,0.002045,-1.338614,32.000000,-237.234537,138.742607,0.216834,13.554558,0.621765,151822.444451,0.897376,19.101145,14.213733,4.191718,68.754369,77.265442,88.415545,14.371387,57.364778,36.467611,42.273351,22.800000,13.328688
33.214437,39.258571,139.476321,160.655015,50.128516,35.375232,59.786291,12.770110,137.395571,1.069078,35.944946,33.720163,158.557027,139.519588,154.542306,138.632418,85.462835,138.209625,0.002032,-1.341386,32.000000,-237.236446,138.756111,0.217061,13.555376,0.622217,151799.578072,0.897810,19.114107,14.219929,4.195982,68.754833,77.258899,88.414935,14.371387,57.388643,36.467611,42.287343,22.800000,13.323862
33.196495,39.243189,139.371085,160.687863,49.842112,35.355110,59.813584,12.769959,137.400043,1.069119,35.965762,33.700239,158.578171,139.528110,154.539880,138.643046,85.463093,138.215326,0.002032,-1.344295,32.000000,-237.236644,138.760862,0.216582,13.556748,0.622691,151759.949028,0.897975,19.122079,14.225540,4.198346,68.755888,77.254347,88.416193,14.371387,57.318740,36.467611,42.298630,22.800000,13.320697
33.173522,39.226536,139.307084,160.727243,49.771433,35.330854,59.791105,12.768572,137.400503,1.068680,35.982946,33.676751,158.603825,139.531527,154.541054,138.650107,85.462353,138.219081,0.002030,-1.347810,32.000000,-237.238069,138.762136,0.216923,13.555957,0.622336,151652.851823,0.898302,19.130471,14.230962,4.199268,68.755149,77.249825,88.416921,14.371387,57.279287,36.467611,42.317122,22.800000,13.317406
33.153440,39.212148,139.361205,160.759580,48.670642,35.310286,59.696503,12.767666,137.401553,1.068524,36.005396,33.652305,158.625882,139.533437,154.541615,138.649818,85.462644,138.222643,0.002071,-1.350756,32.000000,-237.238953,138.761913,0.216583,13.554823,0.621835,151564.834712,0.897867,19.140469,14.233427,4.198367,68.754708,77.246565,88.417920,14.371387,57.300189,36.467611,42.334948,22.800000,13.314589
33.129680,39.201687,139.309052,160.798515,49.169251,35.285721,59.784025,12.766907,137.386432,1.321608,36.060634,33.630199,158.653512,139.529804,154.545081,138.646999,85.463344,138.220791,0.002043,-1.354277,32.000000,-237.239649,138.702988,0.312139,13.561897,0.621570,151460.737073,0.898216,19.156326,14.235962,4.199346,68.753782,77.240891,88.419896,14.371387,57.290560,36.467611,42.363253,22.800000,13.311897
33.111310,39.198940,139.083547,160.831639,50.200777,35.265190,59.781072,12.766790,137.375770,1.771487,36.139577,33.611977,158.675268,139.520970,154.547105,138.638627,85.462205,138.210609,0.002042,-1.357225,32.000000,-237.239784,138.666926,0.455217,13.557562,0.621716,151372.115137,0.899667,19.170371,14.237373,4.203522,68.751630,77.235083,88.420590,14.371387,57.166176,36.467611,42.385754,22.800000,13.310566
33.084222,39.205858,139.129683,160.871682,48.894697,35.240845,59.724227,12.766523,137.363145,1.792895,36.248238,33.589196,158.703366,139.508062,154.550419,138.627077,85.462157,138.196642,0.002041,-1.360725,32.000000,-237.239986,138.653753,0.459108,13.558771,0.621145,151268.654901,0.898391,19.193568,14.235788,4.204962,68.749508,77.228808,88.422315,14.371387,57.148161,36.467611,42.423131,22.800000,13.310349
33.058793,39.215946,139.162366,160.911163,49.338526,35.216453,59.800499,12.766793,137.351028,1.775045,36.337245,33.560974,158.730318,139.495760,154.552180,138.608763,85.461420,138.178525,0.002083,-1.364201,32.000000,-237.239781,138.655320,0.448909,13.558507,0.620543,151185.498560,0.898441,19.216856,14.232062,4.200485,68.747088,77.223140,88.423006,14.371387,57.183796,36.467611,42.463074,22.800000,13.310850
33.035656,39.222806,139.230038,160.943719,50.586330,35.196111,59.712626,12.767109,137.347353,1.315089,36.409074,33.538844,158.755582,139.480533,154.556571,138.591426,85.463134,138.164191,0.002055,-1.367134,32.000000,-237.239405,138.718102,0.286795,13.555891,0.620637,151091.755917,0.899480,19.262186,14.225435,4.205318,68.747443,77.220031,88.424579,14.371387,57.251777,36.467611,42.501675,22.800000,13.311118
